DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
201917995;12/12/2020 12:00:00 AM;12/09/2020 12:00:00 AM;1922;19;Mission    ;1908;2;901;VIOLATION OF RESTRAINING ORDER                          ;2038                                   ;29;F;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;901
201911241;06/21/2020 12:00:00 AM;06/21/2020 12:00:00 AM;1855;19;Mission    ;1959;2;624;BATTERY - SIMPLE ASSAULT                                ;0444 0416 0603 0913 1817               ;38;M;H;121;YARD (RESIDENTIAL/BUSINESS)                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201914582;09/15/2020 12:00:00 AM;09/15/2020 12:00:00 AM;600;19;Mission    ;1975;1;330;BURGLARY FROM VEHICLE                                   ;0344 1609                              ;47;F;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;330
201912528;07/26/2020 12:00:00 AM;07/26/2020 12:00:00 AM;1030;19;Mission    ;1956;1;310;BURGLARY                                                ;0344                                   ;57;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;310
201914130;09/03/2020 12:00:00 AM;09/03/2020 12:00:00 AM;1200;19;Mission    ;1958;2;762;LEWD CONDUCT                                            ;0528 2004                              ;50;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;762
201914517;09/14/2020 12:00:00 AM;09/12/2020 12:00:00 AM;1730;19;Mission    ;1954;2;662;BUNCO, GRAND THEFT                                      ;0800                                   ;23;M;H;602;BANK                                        ;;;IC;Invest Cont ;662
201910341;05/28/2020 12:00:00 AM;05/27/2020 12:00:00 AM;1900;19;Mission    ;1962;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201907233;03/06/2020 12:00:00 AM;03/05/2020 12:00:00 AM;1600;19;Mission    ;1984;1;510;VEHICLE - STOLEN                                        ;;0;;;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;510
201900890;09/23/2020 12:00:00 AM;09/23/2020 12:00:00 AM;1600;19;Mission    ;1913;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;1817 0913 1402 0561                    ;52;M;H;501;SINGLE FAMILY DWELLING                      ;200;KNIFE WITH BLADE 6INCHES OR LESS              ;AA;Adult Arrest;230
201911170;06/19/2020 12:00:00 AM;06/19/2020 12:00:00 AM;600;19;Mission    ;1915;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0913 2000 0444 0448 0419 1814          ;31;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201918291;12/21/2020 12:00:00 AM;12/21/2020 12:00:00 AM;1;19;Mission    ;1961;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0325 0216                              ;61;M;W;217;AUTO REPAIR SHOP                            ;;;IC;Invest Cont ;341
201912438;07/22/2020 12:00:00 AM;07/22/2020 12:00:00 AM;1200;19;Mission    ;1909;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0913 1813 2000 0444                    ;43;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
201915972;10/21/2020 12:00:00 AM;10/20/2020 12:00:00 AM;1000;19;Mission    ;1961;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;55;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;440
201917526;11/30/2020 12:00:00 AM;11/30/2020 12:00:00 AM;420;19;Mission    ;1983;1;310;BURGLARY                                                ;1607 0344                              ;63;M;W;706;SEX ORIENTED/BOOK STORE/STRIP CLUB/GENTLEMAN;;;IC;Invest Cont ;310
201912977;08/06/2020 12:00:00 AM;01/25/2020 12:00:00 AM;1200;19;Mission    ;1902;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;0924 1822                              ;70;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;649
201912616;07/28/2020 12:00:00 AM;07/28/2020 12:00:00 AM;417;19;Mission    ;1974;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 0315                              ;41;M;O;219;CLEANER/LAUNDROMAT                          ;;;IC;Invest Cont ;440
201917068;11/18/2020 12:00:00 AM;11/18/2020 12:00:00 AM;940;19;Mission    ;1983;2;624;BATTERY - SIMPLE ASSAULT                                ;0444 0603                              ;62;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;624
201916519;11/04/2020 12:00:00 AM;11/03/2020 12:00:00 AM;1920;19;Mission    ;1924;1;210;ROBBERY                                                 ;0325 0432 1822 0342 0444 0446 0945     ;0;M;O;403;DRUG STORE                                  ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);JA;Juv Arrest  ;210
211904009;12/31/2020 12:00:00 AM;12/31/2020 12:00:00 AM;1740;19;Mission    ;1909;2;901;VIOLATION OF RESTRAINING ORDER                          ;2000 2038 1813                         ;48;F;H;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;901
201909431;05/05/2020 12:00:00 AM;05/05/2020 12:00:00 AM;25;19;Mission    ;1975;1;648;ARSON                                                   ;0903 2053 1531                         ;59;M;A;708;CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEM;506;FIRE                                          ;IC;Invest Cont ;648
201908959;04/21/2020 12:00:00 AM;04/21/2020 12:00:00 AM;1340;19;Mission    ;1983;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;AO;Adult Other ;510
201907729;03/16/2020 12:00:00 AM;03/16/2020 12:00:00 AM;900;19;Mission    ;1916;2;901;VIOLATION OF RESTRAINING ORDER                          ;2038                                   ;58;F;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;901
201909154;04/26/2020 12:00:00 AM;04/22/2020 12:00:00 AM;630;19;Mission    ;1963;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344                                   ;69;M;H;101;STREET                                      ;;;IC;Invest Cont ;420
201911954;07/09/2020 12:00:00 AM;07/09/2020 12:00:00 AM;1730;19;Mission    ;1954;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0416 0429 1822 0417 0334 0302          ;37;M;H;101;STREET                                      ;109;SEMI-AUTOMATIC PISTOL                         ;AO;Adult Other ;230
201913330;08/15/2020 12:00:00 AM;08/15/2020 12:00:00 AM;1945;19;Mission    ;1951;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0444                              ;30;F;H;101;STREET                                      ;;;AO;Adult Other ;626
201908448;04/04/2020 12:00:00 AM;04/04/2020 12:00:00 AM;1600;19;Mission    ;1921;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0416                              ;38;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
211905788;02/19/2021 12:00:00 AM;09/05/2020 12:00:00 AM;1620;19;Mission    ;1901;2;354;THEFT OF IDENTITY                                       ;;58;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201905048;01/24/2020 12:00:00 AM;01/24/2020 12:00:00 AM;750;19;Mission    ;1924;1;761;BRANDISH WEAPON                                         ;0334 0919 1822 0302                    ;25;F;H;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;761
201916679;11/08/2020 12:00:00 AM;11/08/2020 12:00:00 AM;155;19;Mission    ;1935;1;310;BURGLARY                                                ;1607 0344 0216 0209                    ;33;M;H;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
201915141;09/25/2020 12:00:00 AM;09/22/2020 12:00:00 AM;1200;19;Mission    ;1924;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1813 0416 0913                    ;26;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201915531;10/11/2020 12:00:00 AM;10/09/2020 12:00:00 AM;2200;19;Mission    ;1943;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;67;M;W;104;DRIVEWAY                                    ;;;IC;Invest Cont ;330
201910553;06/04/2020 12:00:00 AM;06/03/2020 12:00:00 AM;1800;19;Mission    ;1955;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201910821;06/11/2020 12:00:00 AM;06/11/2020 12:00:00 AM;20;19;Mission    ;1964;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344                                   ;29;M;W;707;GARAGE/CARPORT                              ;;;AA;Adult Arrest;331
201915079;09/30/2020 12:00:00 AM;09/29/2020 12:00:00 AM;1700;19;Mission    ;1921;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;1402 2000 0408 0411 0913 1814          ;40;F;H;501;SINGLE FAMILY DWELLING                      ;205;KITCHEN KNIFE                                 ;AA;Adult Arrest;236
201908636;04/11/2020 12:00:00 AM;04/10/2020 12:00:00 AM;1700;19;Mission    ;1981;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;AA;Adult Arrest;510
201906260;02/16/2020 12:00:00 AM;02/11/2020 12:00:00 AM;130;19;Mission    ;1916;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344                                   ;26;M;H;101;STREET                                      ;;;IC;Invest Cont ;420
211904106;01/01/2021 12:00:00 AM;12/28/2020 12:00:00 AM;1538;19;Mission    ;1998;2;354;THEFT OF IDENTITY                                       ;1822                                   ;54;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201909538;05/07/2020 12:00:00 AM;05/07/2020 12:00:00 AM;2225;19;Mission    ;1998;1;210;ROBBERY                                                 ;0334 0344 1822 0352 0355 0432          ;28;M;H;101;STREET                                      ;102;HAND GUN                                      ;IC;Invest Cont ;210
201918503;12/28/2020 12:00:00 AM;12/26/2020 12:00:00 AM;200;19;Mission    ;1954;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0385 0397                              ;38;M;W;108;PARKING LOT                                 ;;;IC;Invest Cont ;331
201916958;11/16/2020 12:00:00 AM;11/15/2020 12:00:00 AM;2000;19;Mission    ;1972;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201911572;06/29/2020 12:00:00 AM;06/20/2020 12:00:00 AM;1100;19;Mission    ;1967;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;1276 0360 0444 0906 1259 0913 0558     ;16;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;627
201911019;06/15/2020 12:00:00 AM;05/06/2020 12:00:00 AM;1800;19;Mission    ;1963;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 0315                              ;55;M;H;210;RESTAURANT/FAST FOOD                        ;;;AO;Adult Other ;440
201908179;03/28/2020 12:00:00 AM;03/27/2020 12:00:00 AM;1700;19;Mission    ;1999;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344                                   ;47;M;H;123;PARKING UNDERGROUND/BUILDING                ;;;IC;Invest Cont ;420
201914951;09/26/2020 12:00:00 AM;09/26/2020 12:00:00 AM;1230;19;Mission    ;1921;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201907735;03/17/2020 12:00:00 AM;03/16/2020 12:00:00 AM;1810;19;Mission    ;1961;2;850;INDECENT EXPOSURE                                       ;0529 1402                              ;39;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AA;Adult Arrest;850
201906185;02/14/2020 12:00:00 AM;02/10/2020 12:00:00 AM;1900;19;Mission    ;1987;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;1300 0344                              ;28;M;W;101;STREET                                      ;;;IC;Invest Cont ;420
201904616;01/14/2020 12:00:00 AM;01/14/2020 12:00:00 AM;1630;19;Mission    ;1963;2;662;BUNCO, GRAND THEFT                                      ;0800                                   ;38;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;662
201907497;03/11/2020 12:00:00 AM;03/09/2020 12:00:00 AM;1700;19;Mission    ;1905;1;480;BIKE - STOLEN                                           ;0344 2032                              ;56;F;H;121;YARD (RESIDENTIAL/BUSINESS)                 ;;;IC;Invest Cont ;480
201915840;10/19/2020 12:00:00 AM;10/18/2020 12:00:00 AM;1340;19;Mission    ;1944;2;900;VIOLATION OF COURT ORDER                                ;2038                                   ;37;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;900
201917155;11/19/2020 12:00:00 AM;11/19/2020 12:00:00 AM;820;19;Mission    ;1962;2;900;VIOLATION OF COURT ORDER                                ;1202 2038                              ;75;M;O;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;900
201913521;08/20/2020 12:00:00 AM;08/19/2020 12:00:00 AM;2300;19;Mission    ;1907;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0416 1814 2004 2000 0913 2033          ;41;F;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201910999;06/15/2020 12:00:00 AM;06/15/2020 12:00:00 AM;1500;19;Mission    ;1961;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0448 0552                              ;18;M;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201905819;02/08/2020 12:00:00 AM;02/08/2020 12:00:00 AM;1130;19;Mission    ;1985;1;480;BIKE - STOLEN                                           ;0344 2032                              ;24;M;B;102;SIDEWALK                                    ;;;IC;Invest Cont ;480
201906959;03/01/2020 12:00:00 AM;02/29/2020 12:00:00 AM;1900;19;Mission    ;1962;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201905810;02/08/2020 12:00:00 AM;02/08/2020 12:00:00 AM;100;19;Mission    ;1984;1;350;THEFT, PERSON                                           ;0344 0329                              ;26;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other ;350
201912011;07/11/2020 12:00:00 AM;07/11/2020 12:00:00 AM;800;19;Mission    ;1966;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201911239;06/22/2020 12:00:00 AM;06/21/2020 12:00:00 AM;900;19;Mission    ;1991;1;330;BURGLARY FROM VEHICLE                                   ;0344 1307 1609                         ;23;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
201916785;11/11/2020 12:00:00 AM;11/11/2020 12:00:00 AM;1530;19;Mission    ;1994;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1300                              ;47;M;H;101;STREET                                      ;;;IC;Invest Cont ;740
201908292;04/01/2020 12:00:00 AM;03/31/2020 12:00:00 AM;1;19;Mission    ;1924;1;310;BURGLARY                                                ;0321                                   ;0;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;310
201905541;02/03/2020 12:00:00 AM;02/02/2020 12:00:00 AM;2000;19;Mission    ;1952;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201912494;07/24/2020 12:00:00 AM;07/24/2020 12:00:00 AM;915;19;Mission    ;1981;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329                                   ;61;F;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;745
201915151;09/30/2020 12:00:00 AM;09/30/2020 12:00:00 AM;715;19;Mission    ;1975;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;53;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;440
201914441;09/12/2020 12:00:00 AM;09/12/2020 12:00:00 AM;1300;19;Mission    ;1917;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0416 1813                         ;60;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201905124;01/26/2020 12:00:00 AM;01/22/2020 12:00:00 AM;2200;19;Mission    ;1917;1;210;ROBBERY                                                 ;2000 1813 0416 0444 0913               ;41;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;210
201913073;08/07/2020 12:00:00 AM;08/06/2020 12:00:00 AM;1600;19;Mission    ;1918;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;61;M;H;123;PARKING UNDERGROUND/BUILDING                ;;;IC;Invest Cont ;330
201913016;08/06/2020 12:00:00 AM;08/06/2020 12:00:00 AM;2215;19;Mission    ;1936;2;237;CHILD NEGLECT (SEE 300 W.I.C.)                          ;1257 0552 2002                         ;4;F;H;101;STREET                                      ;;;AA;Adult Arrest;237
201914941;09/25/2020 12:00:00 AM;09/25/2020 12:00:00 AM;200;19;Mission    ;1999;1;210;ROBBERY                                                 ;0344 0334 1310 1822                    ;31;M;A;101;STREET                                      ;200;KNIFE WITH BLADE 6INCHES OR LESS              ;IC;Invest Cont ;210
201905161;01/27/2020 12:00:00 AM;01/27/2020 12:00:00 AM;1930;19;Mission    ;1925;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0448                              ;34;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201914784;09/21/2020 12:00:00 AM;09/20/2020 12:00:00 AM;1130;19;Mission    ;1991;2;860;BATTERY WITH SEXUAL CONTACT                             ;0448                                   ;77;F;W;728;ELEVATOR                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;860
201904456;01/10/2020 12:00:00 AM;01/08/2020 12:00:00 AM;900;19;Mission    ;1974;2;624;BATTERY - SIMPLE ASSAULT                                ;1810 1309 0305 0448                    ;28;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
211905693;02/17/2021 12:00:00 AM;11/14/2020 12:00:00 AM;1800;19;Mission    ;1959;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0349                                   ;43;M;H;145;MAIL BOX                                    ;;;IC;Invest Cont ;440
201908935;04/20/2020 12:00:00 AM;04/19/2020 12:00:00 AM;1800;19;Mission    ;1905;1;761;BRANDISH WEAPON                                         ;0906 0371 0334 2035 0443 1822          ;38;M;B;102;SIDEWALK                                    ;109;SEMI-AUTOMATIC PISTOL                         ;IC;Invest Cont ;761
201910324;05/27/2020 12:00:00 AM;05/25/2020 12:00:00 AM;200;19;Mission    ;1963;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;0913 0422 1814 2000 0416 0407          ;24;F;H;509;MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/R;221;GLASS                                         ;AO;Adult Other ;236
201916748;11/10/2020 12:00:00 AM;11/02/2020 12:00:00 AM;1200;19;Mission    ;1901;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;36;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201904473;01/11/2020 12:00:00 AM;01/11/2020 12:00:00 AM;1545;19;Mission    ;1983;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201910644;06/07/2020 12:00:00 AM;06/07/2020 12:00:00 AM;1935;19;Mission    ;1951;1;210;ROBBERY                                                 ;1822 0334 0945 0325                    ;0;M;O;403;DRUG STORE                                  ;221;GLASS                                         ;IC;Invest Cont ;210
201906448;02/19/2020 12:00:00 AM;02/19/2020 12:00:00 AM;2045;19;Mission    ;1998;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344                                   ;41;M;B;108;PARKING LOT                                 ;;;IC;Invest Cont ;420
201914106;09/02/2020 12:00:00 AM;09/02/2020 12:00:00 AM;1230;19;Mission    ;1921;2;354;THEFT OF IDENTITY                                       ;1822 0923                              ;44;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
201912078;07/13/2020 12:00:00 AM;07/12/2020 12:00:00 AM;1500;19;Mission    ;1921;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201910452;03/31/2020 12:00:00 AM;03/31/2020 12:00:00 AM;2030;19;Mission    ;1995;2;901;VIOLATION OF RESTRAINING ORDER                          ;2038 0360 2004 0906 1805               ;30;F;H;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;901
201905170;01/27/2020 12:00:00 AM;01/26/2020 12:00:00 AM;2300;19;Mission    ;1974;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;49;F;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;440
201915354;10/07/2020 12:00:00 AM;10/06/2020 12:00:00 AM;1420;19;Mission    ;1955;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0913 1813 2000 0400                    ;25;M;H;104;DRIVEWAY                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
201915102;09/30/2020 12:00:00 AM;09/30/2020 12:00:00 AM;130;19;Mission    ;1958;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201909976;05/18/2020 12:00:00 AM;05/17/2020 12:00:00 AM;1800;19;Mission    ;1962;1;330;BURGLARY FROM VEHICLE                                   ;0344 1822 1601                         ;54;F;H;101;STREET                                      ;;;IC;Invest Cont ;330
201908418;04/03/2020 12:00:00 AM;04/03/2020 12:00:00 AM;2045;19;Mission    ;1977;2;624;BATTERY - SIMPLE ASSAULT                                ;0444 0416                              ;28;M;H;202;LIQUOR STORE                                ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201916154;10/26/2020 12:00:00 AM;10/25/2020 12:00:00 AM;2245;19;Mission    ;1964;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201916933;11/15/2020 12:00:00 AM;11/14/2020 12:00:00 AM;1830;19;Mission    ;1944;1;510;VEHICLE - STOLEN                                        ;;0;;;108;PARKING LOT                                 ;;;IC;Invest Cont ;510
201905779;02/03/2020 12:00:00 AM;02/03/2020 12:00:00 AM;1100;19;Mission    ;1954;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;24;M;H;101;STREET                                      ;;;AO;Adult Other ;740
201904853;01/20/2020 12:00:00 AM;01/20/2020 12:00:00 AM;1635;19;Mission    ;1981;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0417                              ;20;F;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201904440;01/10/2020 12:00:00 AM;01/10/2020 12:00:00 AM;1530;19;Mission    ;1921;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201910713;06/09/2020 12:00:00 AM;06/09/2020 12:00:00 AM;300;19;Mission    ;1916;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201915796;10/18/2020 12:00:00 AM;10/17/2020 12:00:00 AM;945;19;Mission    ;1998;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;0;M;O;406;OTHER STORE                                 ;;;IC;Invest Cont ;440
201908189;03/28/2020 12:00:00 AM;03/28/2020 12:00:00 AM;510;19;Mission    ;1921;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1813 0444                         ;42;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201912788;08/01/2020 12:00:00 AM;08/01/2020 12:00:00 AM;1300;19;Mission    ;1981;1;210;ROBBERY                                                 ;1402 0325 0334 0312 2004 1822          ;52;F;H;102;SIDEWALK                                    ;112;TOY GUN                                       ;AA;Adult Arrest;210
201906375;02/18/2020 12:00:00 AM;02/18/2020 12:00:00 AM;1700;19;Mission    ;1935;2;624;BATTERY - SIMPLE ASSAULT                                ;0444 0448 1815 1251                    ;14;M;H;721;HIGH SCHOOL                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201913495;08/19/2020 12:00:00 AM;08/19/2020 12:00:00 AM;1500;19;Mission    ;1994;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0448 1813                         ;46;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626
201912174;07/15/2020 12:00:00 AM;07/15/2020 12:00:00 AM;1300;19;Mission    ;1977;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201904404;01/09/2020 12:00:00 AM;01/09/2020 12:00:00 AM;1640;19;Mission    ;1985;2;624;BATTERY - SIMPLE ASSAULT                                ;0416                                   ;39;M;W;108;PARKING LOT                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
201910882;06/13/2020 12:00:00 AM;06/13/2020 12:00:00 AM;100;19;Mission    ;1921;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0913 0602 0329 0561                    ;52;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;745
201908011;03/23/2020 12:00:00 AM;03/23/2020 12:00:00 AM;1610;19;Mission    ;1916;2;901;VIOLATION OF RESTRAINING ORDER                          ;2038                                   ;58;F;W;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;901
201900816;07/02/2020 12:00:00 AM;07/02/2020 12:00:00 AM;2005;19;Mission    ;1998;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0416 1402 0906 1822 1816               ;39;M;H;151;TOW YARD*                                   ;204;FOLDING KNIFE                                 ;AA;Adult Arrest;230
201910338;05/28/2020 12:00:00 AM;05/27/2020 12:00:00 AM;1530;19;Mission    ;1907;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
201911285;06/23/2020 12:00:00 AM;06/23/2020 12:00:00 AM;130;19;Mission    ;1977;1;330;BURGLARY FROM VEHICLE                                   ;0344 1607                              ;34;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
