DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
221007765;04/10/2022 12:00:00 AM;04/06/2020 12:00:00 AM;1200;10;West Valley;1024;1;510;VEHICLE - STOLEN                                        ;;0;;;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;510
221006113;02/27/2022 12:00:00 AM;08/24/2020 12:00:00 AM;2000;10;West Valley;1029;1;330;BURGLARY FROM VEHICLE                                   ;1607 0344                              ;46;M;H;101;STREET                                      ;;;IC;Invest Cont ;330
231007048;03/21/2023 12:00:00 AM;07/30/2020 12:00:00 AM;1645;10;West Valley;1024;2;354;THEFT OF IDENTITY                                       ;1822 0917 0929                         ;20;F;F;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221004913;01/25/2022 12:00:00 AM;09/01/2020 12:00:00 AM;1700;10;West Valley;1067;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;45;F;W;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
221011819;07/20/2022 12:00:00 AM;07/19/2020 12:00:00 AM;1800;10;West Valley;1004;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1822 0344 1300                         ;80;F;K;108;PARKING LOT                                 ;;;IC;Invest Cont ;331
221005035;01/29/2022 12:00:00 AM;08/01/2020 12:00:00 AM;1500;10;West Valley;1035;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0913 0360 0400 0551 1259               ;13;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);JO;Juv Other   ;812
231015060;09/14/2023 12:00:00 AM;01/14/2020 12:00:00 AM;640;10;West Valley;1018;2;354;THEFT OF IDENTITY                                       ;1822 0935                              ;31;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221004727;01/21/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;10;West Valley;1044;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;0319 2021 0913 0603 0361 0443          ;56;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;VERBAL THREAT                                 ;IC;Invest Cont ;930
231017522;12/23/2023 12:00:00 AM;10/20/2020 12:00:00 AM;1200;10;West Valley;1015;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
221008947;05/08/2022 12:00:00 AM;05/08/2020 12:00:00 AM;1206;10;West Valley;1017;2;354;THEFT OF IDENTITY                                       ;1822 0922                              ;48;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221010828;06/24/2022 12:00:00 AM;04/01/2020 12:00:00 AM;1200;10;West Valley;1025;2;932;PEEPING TOM                                             ;0913 0513                              ;26;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;932
221011732;07/18/2022 12:00:00 AM;07/01/2020 12:00:00 AM;1200;10;West Valley;1033;2;354;THEFT OF IDENTITY                                       ;1822 1202                              ;83;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221004502;01/15/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1200;10;West Valley;1037;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;54;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231013980;08/13/2023 12:00:00 AM;10/17/2020 12:00:00 AM;1216;10;West Valley;1045;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;28;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221006093;02/25/2022 12:00:00 AM;06/01/2020 12:00:00 AM;1230;10;West Valley;1024;2;354;THEFT OF IDENTITY                                       ;1822 0935 1202                         ;70;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
211004916;01/30/2021 12:00:00 AM;12/15/2020 12:00:00 AM;1200;10;West Valley;1063;1;310;BURGLARY                                                ;0344 1822 9999                         ;48;M;H;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
231008104;04/17/2023 12:00:00 AM;04/01/2020 12:00:00 AM;1355;10;West Valley;1011;2;354;THEFT OF IDENTITY                                       ;1822                                   ;62;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231006812;02/22/2023 12:00:00 AM;10/27/2020 12:00:00 AM;1945;10;West Valley;1041;1;121;RAPE, FORCIBLE                                          ;0527                                   ;30;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
231006256;02/27/2023 12:00:00 AM;06/02/2020 12:00:00 AM;1916;10;West Valley;1088;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1822 0329                              ;50;M;O;108;PARKING LOT                                 ;;;AO;Adult Other ;740
231013475;09/07/2023 12:00:00 AM;06/07/2020 12:00:00 AM;1020;10;West Valley;1044;2;354;THEFT OF IDENTITY                                       ;1822 0922 0929 0925 0930 0928          ;69;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231007020;03/21/2023 12:00:00 AM;08/01/2020 12:00:00 AM;1200;10;West Valley;1049;1;121;RAPE, FORCIBLE                                          ;;16;F;H;503;HOTEL                                       ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;121
231009710;05/30/2023 12:00:00 AM;01/04/2020 12:00:00 AM;1935;10;West Valley;1025;2;354;THEFT OF IDENTITY                                       ;1822 0929 1501                         ;27;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221004960;01/26/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1300;10;West Valley;1091;2;810;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;0913 0522                              ;14;F;W;501;SINGLE FAMILY DWELLING                      ;;;JA;Juv Arrest  ;810
221009305;05/17/2022 12:00:00 AM;06/01/2020 12:00:00 AM;1000;10;West Valley;1065;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0913 1814 1912                         ;42;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AO;Adult Other ;956
231010971;06/30/2023 12:00:00 AM;01/18/2020 12:00:00 AM;1435;10;West Valley;1028;2;354;THEFT OF IDENTITY                                       ;1822 0930 0928                         ;47;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231008955;05/09/2023 12:00:00 AM;01/09/2020 12:00:00 AM;1;10;West Valley;1028;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0416 0913 0552 0419                    ;3;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;627
221000883;09/21/2022 12:00:00 AM;05/01/2020 12:00:00 AM;1;10;West Valley;1037;2;860;BATTERY WITH SEXUAL CONTACT                             ;0913 2021 0400 1251 0522               ;16;F;H;721;HIGH SCHOOL                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;860
221004454;01/13/2022 12:00:00 AM;01/14/2020 12:00:00 AM;600;10;West Valley;1015;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;43;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221005218;02/02/2022 12:00:00 AM;09/09/2020 12:00:00 AM;1500;10;West Valley;1043;2;354;THEFT OF IDENTITY                                       ;1822 0930 0929 0922                    ;38;M;O;507;CONDOMINIUM/TOWNHOUSE                       ;;;IC;Invest Cont ;354
221006841;03/17/2022 12:00:00 AM;09/20/2020 12:00:00 AM;1215;10;West Valley;1063;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;29;M;B;506;ABANDONED BUILDING ABANDONED HOUSE          ;;;IC;Invest Cont ;354
221014385;09/23/2022 12:00:00 AM;09/21/2020 12:00:00 AM;600;10;West Valley;1006;2;354;THEFT OF IDENTITY                                       ;1822 0924                              ;-1;M;W;702;OFFICE BUILDING/OFFICE                      ;;;IC;Invest Cont ;354
231004261;01/05/2023 12:00:00 AM;01/02/2020 12:00:00 AM;1800;10;West Valley;1029;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;1822 0344 1300                         ;30;F;O;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;420
231009996;05/19/2023 12:00:00 AM;01/03/2020 12:00:00 AM;1625;10;West Valley;1017;2;354;THEFT OF IDENTITY                                       ;1822 0928 0100                         ;33;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221005417;02/08/2022 12:00:00 AM;06/30/2020 12:00:00 AM;1300;10;West Valley;1001;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;53;M;H;750;CYBERSPACE                                  ;;;IC;Invest Cont ;354
221017702;12/14/2022 12:00:00 AM;01/14/2020 12:00:00 AM;1615;10;West Valley;1023;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;25;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221005036;01/29/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1900;10;West Valley;1035;1;121;RAPE, FORCIBLE                                          ;0913 0360 0400 1259                    ;13;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;121
221010902;06/24/2022 12:00:00 AM;05/21/2020 12:00:00 AM;921;10;West Valley;1018;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;60;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221013527;09/02/2022 12:00:00 AM;01/14/2020 12:00:00 AM;200;10;West Valley;1004;2;922;CHILD STEALING                                          ;0913                                   ;44;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;922
231007140;03/20/2023 12:00:00 AM;12/30/2020 12:00:00 AM;1200;10;West Valley;1021;1;820;ORAL COPULATION                                         ;0913 0400 2021 1258 0602 0360          ;8;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;812
221013988;09/13/2022 12:00:00 AM;02/13/2020 12:00:00 AM;1625;10;West Valley;1065;2;354;THEFT OF IDENTITY                                       ;1822 0925 0930 0935                    ;68;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231017462;12/20/2023 12:00:00 AM;10/01/2020 12:00:00 AM;1200;10;West Valley;1037;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;31;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221017927;12/16/2022 12:00:00 AM;02/01/2020 12:00:00 AM;1400;10;West Valley;1015;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;2000 1814 0408                         ;28;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;236
221006151;02/27/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1925;10;West Valley;1025;2;354;THEFT OF IDENTITY                                       ;1822 0917 1202                         ;77;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221011912;07/22/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1;10;West Valley;1033;2;354;THEFT OF IDENTITY                                       ;1822                                   ;76;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221015879;10/31/2022 12:00:00 AM;12/01/2020 12:00:00 AM;800;10;West Valley;1045;2;662;BUNCO, GRAND THEFT                                      ;1822 0800 0344                         ;62;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;662
231006529;03/06/2023 12:00:00 AM;12/31/2020 12:00:00 AM;1200;10;West Valley;1044;2;354;THEFT OF IDENTITY                                       ;1822 0935                              ;62;F;F;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221014905;10/06/2022 12:00:00 AM;10/06/2020 12:00:00 AM;600;10;West Valley;1065;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0913 1202 1702                         ;72;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
221010617;06/16/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;10;West Valley;1041;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0913                                   ;36;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;341
221013468;08/26/2022 12:00:00 AM;07/04/2020 12:00:00 AM;1700;10;West Valley;1083;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0400 0448 0522 0913                    ;15;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;815
231008677;05/02/2023 12:00:00 AM;07/01/2020 12:00:00 AM;1105;10;West Valley;1029;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;46;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
211004542;01/12/2021 12:00:00 AM;12/03/2020 12:00:00 AM;305;10;West Valley;1079;1;330;BURGLARY FROM VEHICLE                                   ;0352 1822 0344 1300                    ;46;F;W;101;STREET                                      ;;;IC;Invest Cont ;330
231013398;09/06/2023 12:00:00 AM;12/15/2020 12:00:00 AM;1700;10;West Valley;1075;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
221011288;07/06/2022 12:00:00 AM;04/02/2020 12:00:00 AM;1857;10;West Valley;1037;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906 1251 1817                         ;18;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
231004379;01/10/2023 12:00:00 AM;01/02/2020 12:00:00 AM;800;10;West Valley;1037;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1822 0329                              ;56;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;740
221008957;05/09/2022 12:00:00 AM;03/01/2020 12:00:00 AM;800;10;West Valley;1047;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;40;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221009487;05/21/2022 12:00:00 AM;05/15/2020 12:00:00 AM;2000;10;West Valley;1065;2;354;THEFT OF IDENTITY                                       ;1822 0935 1202                         ;71;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231008957;05/09/2023 12:00:00 AM;01/09/2020 12:00:00 AM;1;10;West Valley;1028;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0416 0913 0552 0400                    ;0;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;627
231007885;04/11/2023 12:00:00 AM;07/20/2020 12:00:00 AM;1200;10;West Valley;1043;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;1818 0913 1817 1402 1202 1702          ;81;F;W;510;NURSING/CONVALESCENT/RETIREMENT HOME        ;;;AA;Adult Arrest;649
201000767;07/14/2020 12:00:00 AM;07/13/2020 12:00:00 AM;2000;10;West Valley;1043;1;330;BURGLARY FROM VEHICLE                                   ;0344 1602 1822 1402                    ;41;M;W;108;PARKING LOT                                 ;;;AA;Adult Arrest;330
221018261;12/30/2022 12:00:00 AM;12/01/2020 12:00:00 AM;1255;10;West Valley;1024;2;354;THEFT OF IDENTITY                                       ;0917                                   ;35;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
211004109;01/04/2021 12:00:00 AM;12/31/2020 12:00:00 AM;1500;10;West Valley;1008;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
221004164;01/05/2022 12:00:00 AM;11/20/2020 12:00:00 AM;1525;10;West Valley;1043;2;354;THEFT OF IDENTITY                                       ;1822 0930 0917                         ;19;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221016307;11/09/2022 12:00:00 AM;08/21/2020 12:00:00 AM;1200;10;West Valley;1029;2;354;THEFT OF IDENTITY                                       ;1822                                   ;42;F;W;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
221005055;01/29/2022 12:00:00 AM;11/20/2020 12:00:00 AM;1935;10;West Valley;1025;2;354;THEFT OF IDENTITY                                       ;0923 0924 0930 0929 0917 0935 0925 0927;35;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221007058;03/23/2022 12:00:00 AM;11/23/2020 12:00:00 AM;1048;10;West Valley;1041;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;63;F;W;602;BANK                                        ;;;IC;Invest Cont ;354
231013994;08/14/2023 12:00:00 AM;08/09/2020 12:00:00 AM;2340;10;West Valley;1031;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1822 0344 1300 0385                    ;49;M;W;101;STREET                                      ;;;IC;Invest Cont ;331
221006548;03/09/2022 12:00:00 AM;01/10/2020 12:00:00 AM;1200;10;West Valley;1037;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0515 0400 0500 0448 0522 0913 1815 1251;16;F;H;721;HIGH SCHOOL                                 ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;815
231012088;07/31/2023 12:00:00 AM;08/01/2020 12:00:00 AM;1600;10;West Valley;1033;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;31;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221015776;10/28/2022 12:00:00 AM;03/28/2020 12:00:00 AM;1200;10;West Valley;1035;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;341
221011673;07/16/2022 12:00:00 AM;06/26/2020 12:00:00 AM;1400;10;West Valley;1041;1;121;RAPE, FORCIBLE                                          ;0913 0507 0500 0536 0516 0400          ;39;F;O;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;121
221004636;01/19/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;10;West Valley;1041;2;354;THEFT OF IDENTITY                                       ;1822 0935                              ;43;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221004150;01/05/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1200;10;West Valley;1043;2;354;THEFT OF IDENTITY                                       ;1822                                   ;36;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221014110;09/15/2022 12:00:00 AM;01/04/2020 12:00:00 AM;2125;10;West Valley;1011;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;50;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
211006045;03/08/2021 12:00:00 AM;11/01/2020 12:00:00 AM;1200;10;West Valley;1001;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;19;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231010961;06/30/2023 12:00:00 AM;09/01/2020 12:00:00 AM;1055;10;West Valley;1034;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;50;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
221004167;01/05/2022 12:00:00 AM;08/01/2020 12:00:00 AM;1545;10;West Valley;1065;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;54;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
231017161;12/13/2023 12:00:00 AM;12/13/2020 12:00:00 AM;1240;10;West Valley;1099;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;56;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221008422;04/05/2022 12:00:00 AM;01/31/2020 12:00:00 AM;1500;10;West Valley;1017;1;820;ORAL COPULATION                                         ;0913 1814                              ;14;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;820
221011873;07/21/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1200;10;West Valley;1033;2;354;THEFT OF IDENTITY                                       ;1822                                   ;76;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
221010993;06/28/2022 12:00:00 AM;04/01/2020 12:00:00 AM;1;10;West Valley;1003;2;810;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;0913 0400 0448                         ;16;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;810
221008158;04/19/2022 12:00:00 AM;12/01/2020 12:00:00 AM;800;10;West Valley;1078;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;0913 1803 0344                         ;-1;M;W;702;OFFICE BUILDING/OFFICE                      ;;;IC;Invest Cont ;668
221010466;06/14/2022 12:00:00 AM;07/07/2020 12:00:00 AM;1;10;West Valley;1033;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;55;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
231007038;03/21/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1;10;West Valley;1012;2;354;THEFT OF IDENTITY                                       ;1822                                   ;22;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
201014375;10/24/2020 12:00:00 AM;10/23/2020 12:00:00 AM;2330;10;West Valley;1025;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1822 1420                         ;0;M;W;210;RESTAURANT/FAST FOOD                        ;;;IC;Invest Cont ;740
201007153;03/12/2020 12:00:00 AM;03/12/2020 12:00:00 AM;640;10;West Valley;1001;2;888;TRESPASSING                                             ;1822 2004                              ;45;F;H;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;888
201009044;05/15/2020 12:00:00 AM;05/13/2020 12:00:00 AM;1315;10;West Valley;1049;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344 1822 1606                         ;0;M;W;104;DRIVEWAY                                    ;;;IC;Invest Cont ;331
201007391;03/19/2020 12:00:00 AM;03/18/2020 12:00:00 AM;1800;10;West Valley;1063;1;310;BURGLARY                                                ;1822 1609 0321 1420                    ;0;M;W;220;NAIL SALON                                  ;;;IC;Invest Cont ;310
201012706;09/03/2020 12:00:00 AM;07/27/2020 12:00:00 AM;700;10;West Valley;1008;2;845;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;1501                                   ;46;M;H;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;845
201011914;08/10/2020 12:00:00 AM;08/02/2020 12:00:00 AM;1005;10;West Valley;1001;1;330;BURGLARY FROM VEHICLE                                   ;1822 0344 1300                         ;0;M;W;101;STREET                                      ;;;IC;Invest Cont ;330
201008496;04/28/2020 12:00:00 AM;04/25/2020 12:00:00 AM;1800;10;West Valley;1021;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;0344 1606 0354 0913 1810               ;59;M;O;101;STREET                                      ;;;AO;Adult Other ;420
201007631;03/28/2020 12:00:00 AM;03/28/2020 12:00:00 AM;1645;10;West Valley;1033;1;761;BRANDISH WEAPON                                         ;0334 1822 0443 0319 0910               ;24;F;W;124;BUS STOP                                    ;208;RAZOR                                         ;IC;Invest Cont ;761
201004548;01/14/2020 12:00:00 AM;01/14/2020 12:00:00 AM;1316;10;West Valley;1043;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED                  ;1100 0913                              ;18;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);102;HAND GUN                                      ;AA;Adult Arrest;930
