DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
232011098;06/04/2023 12:00:00 AM;07/01/2020 12:00:00 AM;1200;20;Olympic    ;2088;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);1251 1258 0400 0522 0913 0551 2021     ;7;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
222004619;12/21/2020 12:00:00 AM;12/20/2020 12:00:00 AM;1529;20;Olympic    ;2069;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344 1202 1822 2032                    ;63;M;K;702;OFFICE BUILDING/OFFICE                      ;;;IC;Invest Cont ;341
232011006;06/02/2023 12:00:00 AM;06/01/2020 12:00:00 AM;1200;20;Olympic    ;2071;2;662;BUNCO, GRAND THEFT                                      ;0701 0800 0344 1822                    ;44;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;662
232014656;08/25/2023 12:00:00 AM;06/25/2020 12:00:00 AM;1445;20;Olympic    ;2026;2;354;THEFT OF IDENTITY                                       ;1822                                   ;24;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
212015258;10/05/2021 12:00:00 AM;06/23/2020 12:00:00 AM;1229;20;Olympic    ;2034;2;354;THEFT OF IDENTITY                                       ;0377                                   ;22;M;K;602;BANK                                        ;;;IC;Invest Cont ;354
222010418;05/29/2022 12:00:00 AM;05/27/2020 12:00:00 AM;1800;20;Olympic    ;2014;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;1813 2000 0444 0400 0408 0448          ;33;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
222013040;08/06/2022 12:00:00 AM;06/04/2020 12:00:00 AM;1620;20;Olympic    ;2054;2;354;THEFT OF IDENTITY                                       ;1822 0922                              ;60;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
232004501;01/14/2023 12:00:00 AM;01/01/2020 12:00:00 AM;800;20;Olympic    ;2088;1;310;BURGLARY                                                ;0321 0344 0358 1607 1822               ;48;F;W;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
222005367;01/30/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1250;20;Olympic    ;2079;2;354;THEFT OF IDENTITY                                       ;0100 0929 0923                         ;42;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
232005220;01/28/2023 12:00:00 AM;09/01/2020 12:00:00 AM;1620;20;Olympic    ;2074;2;354;THEFT OF IDENTITY                                       ;1822                                   ;31;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
232006335;01/23/2023 12:00:00 AM;10/09/2020 12:00:00 AM;1551;20;Olympic    ;2049;2;354;THEFT OF IDENTITY                                       ;0100 0344 0922 0923 0924 0925 0929 0930;38;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
222008928;04/21/2022 12:00:00 AM;07/01/2020 12:00:00 AM;1200;20;Olympic    ;2023;2;354;THEFT OF IDENTITY                                       ;1822                                   ;62;M;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
232004972;01/25/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1200;20;Olympic    ;2038;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);1258 0448 0510 0522 0503 0509 0432     ;10;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;812
222012456;07/19/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1230;20;Olympic    ;2079;2;354;THEFT OF IDENTITY                                       ;0100                                   ;11;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
212015778;10/16/2021 12:00:00 AM;05/15/2020 12:00:00 AM;1310;20;Olympic    ;2022;2;354;THEFT OF IDENTITY                                       ;1822 0100                              ;89;F;K;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
232004462;01/12/2023 12:00:00 AM;01/11/2020 12:00:00 AM;900;20;Olympic    ;2029;1;310;BURGLARY                                                ;1822 0329                              ;54;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;310
202013931;08/26/2020 12:00:00 AM;08/26/2020 12:00:00 AM;2300;20;Olympic    ;2002;2;805;PIMPING                                                 ;1402 1501 1822                         ;33;F;B;101;STREET                                      ;;;IC;Invest Cont ;805
232017416;10/30/2023 12:00:00 AM;08/25/2020 12:00:00 AM;1240;20;Olympic    ;2022;2;354;THEFT OF IDENTITY                                       ;0100 0922 0929 0930 1822               ;29;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
222017661;09/23/2022 12:00:00 AM;09/20/2020 12:00:00 AM;2030;20;Olympic    ;2049;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0429 0913 0603 0917               ;52;F;K;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);305;FIXED OBJECT                                  ;IC;Invest Cont ;624
222009929;05/15/2022 12:00:00 AM;06/08/2020 12:00:00 AM;1900;20;Olympic    ;2023;2;354;THEFT OF IDENTITY                                       ;1822 0100                              ;36;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
222006554;02/26/2022 12:00:00 AM;02/26/2020 12:00:00 AM;2230;20;Olympic    ;2017;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;0334 0411 0445 0449 0913 1241 1821 2000;21;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);205;KITCHEN KNIFE                                 ;AA;Adult Arrest;236
212009203;05/15/2021 12:00:00 AM;12/05/2020 12:00:00 AM;730;20;Olympic    ;2069;2;900;VIOLATION OF COURT ORDER                                ;0913 2000                              ;43;M;H;726;POLICE FACILITY                             ;;;AO;Adult Other ;900
222007542;03/23/2022 12:00:00 AM;03/22/2020 12:00:00 AM;2300;20;Olympic    ;2014;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;0416 0447 0913 1243 1813 2000          ;35;M;A;501;SINGLE FAMILY DWELLING                      ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;AO;Adult Other ;626
222007966;04/02/2022 12:00:00 AM;04/02/2020 12:00:00 AM;10;20;Olympic    ;2036;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
222007501;03/11/2022 12:00:00 AM;03/11/2020 12:00:00 AM;1425;20;Olympic    ;2033;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;1822 0344                              ;-1;X;X;248;CELL PHONE STORE                            ;;;IC;Invest Cont ;442
232017254;10/18/2023 12:00:00 AM;08/23/2020 12:00:00 AM;1;20;Olympic    ;2023;2;354;THEFT OF IDENTITY                                       ;1822 0100 0344 0929 0930 0928          ;56;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
222006040;02/16/2022 12:00:00 AM;02/12/2020 12:00:00 AM;945;20;Olympic    ;2071;2;354;THEFT OF IDENTITY                                       ;0930 0929 1822                         ;36;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
222011043;06/11/2022 12:00:00 AM;05/01/2020 12:00:00 AM;1;20;Olympic    ;2081;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906 1266 1817                         ;45;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AA;Adult Arrest;956
232010431;05/17/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1200;20;Olympic    ;2055;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;1814 2000 0416                         ;35;F;B;122;VEHICLE, PASSENGER/TRUCK                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;626
222019482;12/20/2022 12:00:00 AM;12/20/2020 12:00:00 AM;1330;20;Olympic    ;2056;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0913 0329                              ;-1;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;745
222005167;01/06/2022 12:00:00 AM;12/01/2020 12:00:00 AM;1945;20;Olympic    ;2001;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;53;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
202011756;07/05/2020 12:00:00 AM;07/05/2020 12:00:00 AM;430;20;Olympic    ;2071;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
222019110;10/12/2022 12:00:00 AM;02/09/2020 12:00:00 AM;1205;20;Olympic    ;2005;2;354;THEFT OF IDENTITY                                       ;0929 0930 1822 0100 0922               ;50;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
232015967;09/27/2023 12:00:00 AM;09/11/2020 12:00:00 AM;1800;20;Olympic    ;2022;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0913 0558 0522 0500                    ;10;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
212005882;02/22/2021 12:00:00 AM;07/20/2020 12:00:00 AM;1200;20;Olympic    ;2024;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0913 0329 0344 1309 0360               ;53;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;440
232009541;05/08/2023 12:00:00 AM;08/01/2020 12:00:00 AM;2155;20;Olympic    ;2054;2;354;THEFT OF IDENTITY                                       ;0100 1822 0928                         ;29;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
222007220;03/18/2022 12:00:00 AM;07/05/2020 12:00:00 AM;448;20;Olympic    ;2014;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0500 0515 1822                         ;25;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;815
222013904;07/13/2022 12:00:00 AM;07/05/2020 12:00:00 AM;1640;20;Olympic    ;2033;2;354;THEFT OF IDENTITY                                       ;1822 0100 0930                         ;70;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
232008549;04/20/2023 12:00:00 AM;04/19/2020 12:00:00 AM;2300;20;Olympic    ;2004;1;220;ATTEMPTED ROBBERY                                       ;1822 0337 0334 1300 0302 0416 0432     ;47;M;O;108;PARKING LOT                                 ;511;VERBAL THREAT                                 ;IC;Invest Cont ;220
222005269;01/12/2022 12:00:00 AM;08/20/2020 12:00:00 AM;1740;20;Olympic    ;2014;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;0913 1906                              ;41;M;W;501;SINGLE FAMILY DWELLING                      ;;;AO;Adult Other ;956
222011665;06/27/2022 12:00:00 AM;08/30/2020 12:00:00 AM;1200;20;Olympic    ;2017;2;354;THEFT OF IDENTITY                                       ;1822 0100 0344                         ;38;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
232007295;03/22/2023 12:00:00 AM;03/01/2020 12:00:00 AM;900;20;Olympic    ;2022;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0444 0417 0554 0555 0602 0360 0913;46;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
232017258;10/16/2023 12:00:00 AM;01/28/2020 12:00:00 AM;1305;20;Olympic    ;2046;2;354;THEFT OF IDENTITY                                       ;1822 0100 0344 0930 0928               ;32;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
222005168;01/07/2022 12:00:00 AM;02/10/2020 12:00:00 AM;1410;20;Olympic    ;2044;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;30;M;K;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
232009763;04/21/2023 12:00:00 AM;11/23/2020 12:00:00 AM;1700;20;Olympic    ;2042;2;354;THEFT OF IDENTITY                                       ;0100 0922 0929 1822                    ;68;M;K;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
222017127;11/14/2022 12:00:00 AM;03/01/2020 12:00:00 AM;700;20;Olympic    ;2062;2;354;THEFT OF IDENTITY                                       ;0100 1822                              ;53;F;A;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
222008737;04/03/2022 12:00:00 AM;09/03/2020 12:00:00 AM;2110;20;Olympic    ;2097;2;354;THEFT OF IDENTITY                                       ;0100 1202 1822                         ;65;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
202009510;05/08/2020 12:00:00 AM;05/08/2020 12:00:00 AM;948;20;Olympic    ;2014;2;850;INDECENT EXPOSURE                                       ;1822 2004 0538                         ;0;M;X;101;STREET                                      ;;;AO;Adult Other ;850
222011677;06/27/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1730;20;Olympic    ;2002;2;624;BATTERY - SIMPLE ASSAULT                                ;0533 0400 0416 0508 1817 1501          ;18;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
212004915;12/21/2020 12:00:00 AM;12/21/2020 12:00:00 AM;630;20;Olympic    ;2038;2;624;BATTERY - SIMPLE ASSAULT                                ;0447 0305 0416 1822                    ;43;M;H;203;OTHER BUSINESS                              ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
222008033;04/03/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1;20;Olympic    ;2016;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0913 0522 1259 0448                    ;11;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;812
232014224;08/17/2023 12:00:00 AM;08/05/2020 12:00:00 AM;1200;20;Olympic    ;2021;1;510;VEHICLE - STOLEN                                        ;;0;;;710;OTHER PREMISE                               ;;;IC;Invest Cont ;510
232016587;10/11/2023 12:00:00 AM;03/01/2020 12:00:00 AM;1015;20;Olympic    ;2055;2;354;THEFT OF IDENTITY                                       ;1822 0100 1501 0344                    ;31;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
222018824;10/06/2022 12:00:00 AM;08/19/2020 12:00:00 AM;1141;20;Olympic    ;2023;2;763;STALKING                                                ;2000 1813 0913 1312 1318 0340 1309     ;32;F;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;763
222012214;07/12/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1700;20;Olympic    ;2036;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1822 0329                              ;-1;X;X;101;STREET                                      ;;;IC;Invest Cont ;740
222017619;11/25/2022 12:00:00 AM;11/25/2020 12:00:00 AM;2238;20;Olympic    ;2031;1;310;BURGLARY                                                ;0344 0352 1221 1822 0342 0216 0206 1609;43;M;A;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;310
222018538;11/22/2022 12:00:00 AM;11/18/2020 12:00:00 AM;1336;20;Olympic    ;2023;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0394 1822 0344                         ;27;F;H;710;OTHER PREMISE                               ;;;IC;Invest Cont ;440
232005748;01/11/2023 12:00:00 AM;03/13/2020 12:00:00 AM;1630;20;Olympic    ;2024;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1822 0344 0917 0352 1221               ;48;F;H;702;OFFICE BUILDING/OFFICE                      ;;;IC;Invest Cont ;341
222008538;04/16/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;20;Olympic    ;2054;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0603 0522 0551 0913 0334 0445          ;45;F;O;108;PARKING LOT                                 ;201;KNIFE WITH BLADE OVER 6 INCHES IN LENGTH      ;AO;Adult Other ;230
202016214;10/21/2020 12:00:00 AM;10/21/2020 12:00:00 AM;20;20;Olympic    ;2058;1;648;ARSON                                                   ;1822 2004                              ;0;X;X;127;TRASH CAN/TRASH DUMPSTER                    ;;;IC;Invest Cont ;648
222005557;02/03/2022 12:00:00 AM;06/10/2020 12:00:00 AM;1715;20;Olympic    ;2035;2;354;THEFT OF IDENTITY                                       ;0100 0928 0929 0930 1822               ;29;F;C;506;ABANDONED BUILDING ABANDONED HOUSE          ;;;IC;Invest Cont ;354
222017787;11/30/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;20;Olympic    ;2069;1;820;ORAL COPULATION                                         ;1259 0510 0913 0360 0507 0522 0536 0432;12;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;820
222018124;12/06/2022 12:00:00 AM;08/02/2020 12:00:00 AM;2100;20;Olympic    ;2029;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;0913 2000 1813 0416 0448 0419          ;26;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;236
232009790;04/06/2023 12:00:00 AM;11/06/2020 12:00:00 AM;1520;20;Olympic    ;2042;2;354;THEFT OF IDENTITY                                       ;0929 0930 1822 0100                    ;68;M;K;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
222014115;06/15/2022 12:00:00 AM;03/01/2020 12:00:00 AM;1000;20;Olympic    ;2002;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;44;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
222006473;02/25/2022 12:00:00 AM;04/29/2020 12:00:00 AM;2200;20;Olympic    ;2071;1;820;ORAL COPULATION                                         ;0512 0500                              ;15;M;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;812
212010134;06/07/2021 12:00:00 AM;02/10/2020 12:00:00 AM;1700;20;Olympic    ;2074;1;310;BURGLARY                                                ;1822 0344                              ;66;F;H;210;RESTAURANT/FAST FOOD                        ;;;IC;Invest Cont ;310
232006857;03/09/2023 12:00:00 AM;06/01/2020 12:00:00 AM;1;20;Olympic    ;2017;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);2059 0522 0558 2002 0551 0510          ;11;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;812
232010934;05/25/2023 12:00:00 AM;10/20/2020 12:00:00 AM;2200;20;Olympic    ;2039;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0913 1810 1259 1251 0522 2034 0503     ;13;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
222004470;01/12/2022 12:00:00 AM;01/12/2020 12:00:00 AM;1700;20;Olympic    ;2005;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;1822 2032 0344                         ;24;F;H;707;GARAGE/CARPORT                              ;;;IC;Invest Cont ;420
222016936;09/20/2022 12:00:00 AM;09/20/2020 12:00:00 AM;430;20;Olympic    ;2091;1;121;RAPE, FORCIBLE                                          ;0342 0400 0515 0449 0507 0541 0527 0519;34;F;B;501;SINGLE FAMILY DWELLING                      ;207;OTHER KNIFE                                   ;IC;Invest Cont ;121
202018542;12/18/2020 12:00:00 AM;12/16/2020 12:00:00 AM;2300;20;Olympic    ;2058;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
222007947;04/01/2022 12:00:00 AM;12/15/2020 12:00:00 AM;800;20;Olympic    ;2049;2;354;THEFT OF IDENTITY                                       ;1822                                   ;29;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
232006409;02/22/2023 12:00:00 AM;08/28/2020 12:00:00 AM;1450;20;Olympic    ;2025;2;354;THEFT OF IDENTITY                                       ;0100 0344 0922 0929 0930               ;29;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
222005496;02/04/2022 12:00:00 AM;03/15/2020 12:00:00 AM;1035;20;Olympic    ;2049;2;354;THEFT OF IDENTITY                                       ;0923 0926 0930 0935 0928 0929 0922 0917;23;F;B;504;OTHER RESIDENCE                             ;;;IC;Invest Cont ;354
222005532;01/27/2022 12:00:00 AM;09/01/2020 12:00:00 AM;1;20;Olympic    ;2079;1;821;SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH ;0519 0913 1202 1818 2021               ;65;F;O;510;NURSING/CONVALESCENT/RETIREMENT HOME        ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;821
222017118;11/14/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;20;Olympic    ;2074;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0913 0558 0522 0400 0448 0542          ;8;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;812
222007170;03/16/2022 12:00:00 AM;03/15/2020 12:00:00 AM;920;20;Olympic    ;2054;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 0913 2001                         ;70;M;K;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;740
222012073;07/05/2022 12:00:00 AM;06/10/2020 12:00:00 AM;10;20;Olympic    ;2083;2;662;BUNCO, GRAND THEFT                                      ;0701 0913 0344                         ;45;M;A;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;662
222009083;04/26/2022 12:00:00 AM;04/25/2020 12:00:00 AM;1216;20;Olympic    ;2034;2;624;BATTERY - SIMPLE ASSAULT                                ;0416 0400 0421 1822                    ;27;F;B;102;SIDEWALK                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
202018923;12/29/2020 12:00:00 AM;12/29/2020 12:00:00 AM;600;20;Olympic    ;2031;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
222005276;01/12/2022 12:00:00 AM;11/23/2020 12:00:00 AM;2145;20;Olympic    ;2004;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;23;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
222012216;07/12/2022 12:00:00 AM;05/30/2020 12:00:00 AM;1;20;Olympic    ;2039;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0400 0416 0447 1251 1259 0553          ;15;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;627
232006471;02/24/2023 12:00:00 AM;05/24/2020 12:00:00 AM;1030;20;Olympic    ;2029;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 1822                              ;31;F;O;719;MEDICAL/DENTAL OFFICES                      ;;;IC;Invest Cont ;440
222013800;07/08/2022 12:00:00 AM;06/11/2020 12:00:00 AM;1605;20;Olympic    ;2013;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1822 1906                              ;29;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;956
222018825;10/31/2022 12:00:00 AM;01/21/2020 12:00:00 AM;1;20;Olympic    ;2016;2;354;THEFT OF IDENTITY                                       ;1822 0917                              ;45;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
222005861;02/10/2022 12:00:00 AM;11/01/2020 12:00:00 AM;800;20;Olympic    ;2016;2;354;THEFT OF IDENTITY                                       ;0100 1822                              ;44;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
232015777;09/23/2023 12:00:00 AM;03/01/2020 12:00:00 AM;1;20;Olympic    ;2076;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0913 2021 0360 0503 0551 0522 1251 1258;10;F;H;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;812
232017446;10/15/2023 12:00:00 AM;03/26/2020 12:00:00 AM;800;20;Olympic    ;2029;2;354;THEFT OF IDENTITY                                       ;1822 0100 0344 0922 0929 0930          ;23;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
222005351;01/28/2022 12:00:00 AM;12/02/2020 12:00:00 AM;1155;20;Olympic    ;2029;2;354;THEFT OF IDENTITY                                       ;0100 0928 1822                         ;23;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
202018189;12/09/2020 12:00:00 AM;11/10/2020 12:00:00 AM;1700;20;Olympic    ;2099;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
222008177;04/07/2022 12:00:00 AM;11/13/2020 12:00:00 AM;1830;20;Olympic    ;2015;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;2000 0913 1814 0408                    ;31;F;H;102;SIDEWALK                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;236
242004706;01/04/2024 12:00:00 AM;12/11/2020 12:00:00 AM;1200;20;Olympic    ;2029;2;354;THEFT OF IDENTITY                                       ;0100 1822 0928                         ;38;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
202005291;01/29/2020 12:00:00 AM;01/29/2020 12:00:00 AM;545;20;Olympic    ;2038;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;1822 2032 0344                         ;0;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;440
202006163;02/14/2020 12:00:00 AM;02/11/2020 12:00:00 AM;1600;20;Olympic    ;2033;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329 1307 1822                         ;24;M;H;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;745
