DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
230711662;07/05/2023 12:00:00 AM;04/15/2020 12:00:00 AM;1;7;Wilshire   ;776;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0349 1822                              ;49;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;440
220706072;01/19/2022 12:00:00 AM;08/25/2020 12:00:00 AM;1;7;Wilshire   ;705;1;815;SEXUAL PENETRATION W/FOREIGN OBJECT                     ;0515 1262 1206 0413 1820               ;26;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;815
220706025;02/23/2022 12:00:00 AM;02/22/2020 12:00:00 AM;2000;7;Wilshire   ;762;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;43;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;740
220713815;09/07/2022 12:00:00 AM;12/15/2020 12:00:00 AM;1500;7;Wilshire   ;702;2;354;THEFT OF IDENTITY                                       ;1822 0928 0935 1501                    ;51;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220704213;12/30/2021 12:00:00 AM;07/30/2020 12:00:00 AM;1220;7;Wilshire   ;745;2;354;THEFT OF IDENTITY                                       ;0917                                   ;44;F;K;121;YARD (RESIDENTIAL/BUSINESS)                 ;;;IC;Invest Cont ;354
220707578;04/04/2022 12:00:00 AM;05/01/2020 12:00:00 AM;1;7;Wilshire   ;742;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;0100 1822 0344                         ;-1;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;649
220716674;11/17/2022 12:00:00 AM;04/01/2020 12:00:00 AM;1200;7;Wilshire   ;723;2;354;THEFT OF IDENTITY                                       ;1822 0100                              ;38;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230710720;06/10/2023 12:00:00 AM;01/01/2020 12:00:00 AM;800;7;Wilshire   ;719;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1822 2040 2041                         ;45;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
220705717;02/14/2022 12:00:00 AM;12/19/2020 12:00:00 AM;1320;7;Wilshire   ;765;1;345;DISHONEST EMPLOYEE - GRAND THEFT                        ;1822                                   ;20;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;345
220705882;02/18/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1200;7;Wilshire   ;775;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906 0913                              ;14;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;956
220704287;12/29/2021 12:00:00 AM;10/18/2020 12:00:00 AM;1700;7;Wilshire   ;722;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 1822                              ;35;F;V;405;CLOTHING STORE                              ;;;IC;Invest Cont ;440
230711022;06/18/2023 12:00:00 AM;08/01/2020 12:00:00 AM;1200;7;Wilshire   ;736;1;121;RAPE, FORCIBLE                                          ;0500 0527 1814 0533 0432               ;20;F;O;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
220709584;05/23/2022 12:00:00 AM;05/21/2020 12:00:00 AM;1800;7;Wilshire   ;734;2;624;BATTERY - SIMPLE ASSAULT                                ;0400 0448                              ;25;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
220713367;08/25/2022 12:00:00 AM;08/20/2020 12:00:00 AM;1920;7;Wilshire   ;721;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;1309 0329                              ;19;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;740
230717366;11/20/2023 12:00:00 AM;07/20/2020 12:00:00 AM;1450;7;Wilshire   ;734;2;354;THEFT OF IDENTITY                                       ;0926 0928                              ;49;M;K;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220707451;03/30/2022 12:00:00 AM;01/01/2020 12:00:00 AM;2005;7;Wilshire   ;745;2;354;THEFT OF IDENTITY                                       ;0917 1822                              ;35;M;B;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
210710610;07/08/2021 12:00:00 AM;12/29/2020 12:00:00 AM;1;7;Wilshire   ;711;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;40;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220705558;02/11/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;7;Wilshire   ;773;2;354;THEFT OF IDENTITY                                       ;1822                                   ;38;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230706020;02/14/2023 12:00:00 AM;08/10/2020 12:00:00 AM;1200;7;Wilshire   ;767;2;354;THEFT OF IDENTITY                                       ;1822 0922                              ;29;F;P;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220714984;10/06/2022 12:00:00 AM;01/11/2020 12:00:00 AM;1200;7;Wilshire   ;702;2;354;THEFT OF IDENTITY                                       ;0100 1822                              ;61;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230707468;03/22/2023 12:00:00 AM;01/20/2020 12:00:00 AM;1535;7;Wilshire   ;745;2;354;THEFT OF IDENTITY                                       ;0929 0928 1822 0100                    ;30;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220706836;03/16/2022 12:00:00 AM;02/14/2020 12:00:00 AM;1115;7;Wilshire   ;701;2;354;THEFT OF IDENTITY                                       ;0928 0927 0100 1822                    ;28;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230704456;01/11/2023 12:00:00 AM;11/19/2020 12:00:00 AM;100;7;Wilshire   ;749;2;354;THEFT OF IDENTITY                                       ;1501                                   ;35;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220706834;03/16/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;7;Wilshire   ;782;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;;0;;;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;668
220716434;11/10/2022 12:00:00 AM;01/10/2020 12:00:00 AM;1200;7;Wilshire   ;736;2;354;THEFT OF IDENTITY                                       ;0100 1822                              ;27;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220707315;03/28/2022 12:00:00 AM;02/19/2020 12:00:00 AM;1600;7;Wilshire   ;727;1;310;BURGLARY                                                ;0344                                   ;39;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;310
230712471;07/24/2023 12:00:00 AM;03/21/2020 12:00:00 AM;1200;7;Wilshire   ;775;2;886;DISTURBING THE PEACE                                    ;1822                                   ;35;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;886
210712360;08/24/2021 12:00:00 AM;12/06/2020 12:00:00 AM;1210;7;Wilshire   ;713;2;354;THEFT OF IDENTITY                                       ;0930 0922                              ;28;M;W;605;AUTOMATED TELLER MACHINE (ATM)              ;;;IC;Invest Cont ;354
210705774;02/14/2021 12:00:00 AM;02/01/2020 12:00:00 AM;1200;7;Wilshire   ;782;1;310;BURGLARY                                                ;1608                                   ;41;F;W;120;STORAGE SHED                                ;;;IC;Invest Cont ;310
230718093;12/05/2023 12:00:00 AM;01/01/2020 12:00:00 AM;2359;7;Wilshire   ;759;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;0913 0552 0417                         ;12;F;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;627
230705655;01/06/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1200;7;Wilshire   ;759;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);0500 0522                              ;13;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;812
220715264;10/13/2022 12:00:00 AM;03/01/2020 12:00:00 AM;1900;7;Wilshire   ;711;1;121;RAPE, FORCIBLE                                          ;0527 0913 1823 0413 0516               ;32;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
220705955;02/21/2022 12:00:00 AM;05/30/2020 12:00:00 AM;2300;7;Wilshire   ;711;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329                                   ;-1;X;X;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;740
230700964;10/03/2023 12:00:00 AM;10/02/2020 12:00:00 AM;1813;7;Wilshire   ;713;1;761;BRANDISH WEAPON                                         ;1402 0334                              ;24;M;B;301;GAS STATION                                 ;207;OTHER KNIFE                                   ;IC;Invest Cont ;761
210705154;12/24/2020 12:00:00 AM;12/21/2020 12:00:00 AM;1819;7;Wilshire   ;734;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 0394                              ;25;F;W;125;PAY PHONE                                   ;;;IC;Invest Cont ;440
230707527;03/23/2023 12:00:00 AM;01/23/2020 12:00:00 AM;1455;7;Wilshire   ;735;2;354;THEFT OF IDENTITY                                       ;0377 0928 0929                         ;30;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230710086;05/25/2023 12:00:00 AM;08/12/2020 12:00:00 AM;1200;7;Wilshire   ;765;2;354;THEFT OF IDENTITY                                       ;;23;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220710105;06/06/2022 12:00:00 AM;07/01/2020 12:00:00 AM;745;7;Wilshire   ;745;2;354;THEFT OF IDENTITY                                       ;1822                                   ;70;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230710100;05/26/2023 12:00:00 AM;04/26/2020 12:00:00 AM;1115;7;Wilshire   ;765;2;354;THEFT OF IDENTITY                                       ;;24;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220706833;03/16/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;7;Wilshire   ;782;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;;0;;;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;668
220713064;08/19/2022 12:00:00 AM;02/28/2020 12:00:00 AM;1020;7;Wilshire   ;784;2;354;THEFT OF IDENTITY                                       ;0377 1822                              ;31;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230718863;12/23/2023 12:00:00 AM;05/06/2020 12:00:00 AM;1655;7;Wilshire   ;725;2;354;THEFT OF IDENTITY                                       ;0917 0922 0929 0923 0924 0930 0935 0928;39;M;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
240704757;01/14/2024 12:00:00 AM;11/01/2020 12:00:00 AM;1555;7;Wilshire   ;732;2;354;THEFT OF IDENTITY                                       ;0930 0929 0928 0377                    ;22;M;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
210704711;12/24/2020 12:00:00 AM;12/24/2020 12:00:00 AM;1310;7;Wilshire   ;782;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344                                   ;47;F;A;101;STREET                                      ;;;IC;Invest Cont ;331
200716724;12/04/2020 12:00:00 AM;12/03/2020 12:00:00 AM;811;7;Wilshire   ;722;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0325 0104                              ;19;M;O;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;442
200706211;02/17/2020 12:00:00 AM;02/16/2020 12:00:00 AM;2350;7;Wilshire   ;734;2;624;BATTERY - SIMPLE ASSAULT                                ;0444                                   ;29;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
200709456;05/20/2020 12:00:00 AM;05/20/2020 12:00:00 AM;1250;7;Wilshire   ;773;1;330;BURGLARY FROM VEHICLE                                   ;1300 1309 1607 0344 0326               ;53;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;330
200714035;09/20/2020 12:00:00 AM;09/01/2020 12:00:00 AM;1;7;Wilshire   ;715;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;1822 0344 1300 0385                    ;70;F;W;101;STREET                                      ;;;IC;Invest Cont ;331
200717189;12/16/2020 12:00:00 AM;12/13/2020 12:00:00 AM;1500;7;Wilshire   ;765;1;330;BURGLARY FROM VEHICLE                                   ;1822 1300 0344 2019                    ;43;F;B;102;SIDEWALK                                    ;;;IC;Invest Cont ;330
200713539;09/04/2020 12:00:00 AM;08/31/2020 12:00:00 AM;1000;7;Wilshire   ;784;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344 0603                              ;64;M;O;101;STREET                                      ;;;IC;Invest Cont ;440
200711738;07/17/2020 12:00:00 AM;07/02/2020 12:00:00 AM;400;7;Wilshire   ;721;2;661;UNAUTHORIZED COMPUTER ACCESS                            ;0344                                   ;25;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;661
200705720;02/05/2020 12:00:00 AM;02/01/2020 12:00:00 AM;1400;7;Wilshire   ;732;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;;0;M;O;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;341
200709141;05/11/2020 12:00:00 AM;05/11/2020 12:00:00 AM;950;7;Wilshire   ;702;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;1822 0344 0325                         ;48;M;H;235;PHARMACY INSIDE STORE OR SUPERMARKET*       ;;;IC;Invest Cont ;440
200707378;03/13/2020 12:00:00 AM;03/12/2020 12:00:00 AM;915;7;Wilshire   ;734;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344 1822                              ;31;F;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;341
